index,rank,word,frequency,percentile,distance,probability,distance_probability
4897,2003,"disaffection",0,70.9638,0.608824,0.00015683,-7.33470267
4898,2002,"jogger",0,70.9783,0.608824,0.00015683,-7.33470267
4899,2001,"temerity",0,70.9928,0.608824,0.00015683,-7.33470267
4900,2000,"somebody",0,71.0072,0.608824,0.00015683,-7.33470267
4901,1999,"hypothetically",0,71.0217,0.608824,0.00015683,-7.33470267
4902,1998,"specific",0,71.0362,0.608824,0.00015683,-7.33470267
4903,1997,"ooze",0,71.0507,0.608824,0.00015683,-7.33470267
4904,1996,"dint",0,71.0652,0.608824,0.00015683,-7.33470267
4905,1995,"identify",0,71.0797,0.608824,0.00015683,-7.33470267
4906,1994,"denude",0,71.0942,0.608824,0.00015683,-7.33470267
4907,1993,"jumpsuit",0,71.1087,0.608824,0.00015683,-7.33470267
4908,1992,"stupidest",0,71.1232,0.608824,0.00015683,-7.33470267
4909,1991,"objectively",0,71.1377,0.608824,0.00015683,-7.33470267
4910,1990,"compassionately",0,71.1522,0.608824,0.00015683,-7.33470267
4911,1989,"plod",0,71.1667,0.608824,0.00015683,-7.33470267
4912,1988,"monarchy",0,71.1812,0.608824,0.00015683,-7.33470267
4913,1987,"indigent",0,71.1957,0.608824,0.00015683,-7.33470267
4914,1986,"development",0,71.2101,0.608824,0.00015683,-7.33470267
4915,1985,"tickle",0,71.2246,0.608824,0.00015683,-7.33470267
4916,1984,"misspelling",0,71.2391,0.608824,0.00015683,-7.33470267
4917,1983,"sunflower",0,71.2536,0.608824,0.00015683,-7.33470267
4918,1982,"leopard",0,71.2681,0.608824,0.00015683,-7.33470267
4919,1981,"charitably",0,71.2826,0.697977,0.00015857,-7.33381114
4920,1980,"hopefulness",0,71.2971,0.697977,0.00015857,-7.33381114
4921,1979,"unglued",0,71.3116,0.697977,0.00015857,-7.33381114
4922,1978,"unbalance",0,71.3261,0.697977,0.00015857,-7.33381114
4923,1977,"loyally",0,71.3406,0.697977,0.00015857,-7.33381114
4924,1976,"belligerence",0,71.3551,0.697977,0.00015857,-7.33381114
4925,1975,"trail",0,71.3696,0.697977,0.00015857,-7.33381114
4926,1974,"agonizingly",0,71.3841,0.697977,0.00015857,-7.33381114
4927,1973,"vapid",0,71.3986,0.697977,0.00015857,-7.33381114
4928,1972,"convivial",0,71.4130,0.697977,0.00015857,-7.33381114
4929,1971,"tantalizingly",0,71.4275,0.697977,0.00015857,-7.33381114
4930,1970,"ought",0,71.4420,0.697977,0.00015857,-7.33381114
4931,1969,"appropriate",0,71.4565,0.697977,0.00015857,-7.33381114
4932,1968,"hobnob",0,71.4710,0.697977,0.00015857,-7.33381114
4933,1967,"beck",0,71.4855,0.697977,0.00015857,-7.33381114
4934,1966,"hardening",0,71.5000,0.697977,0.00015857,-7.33381114
4935,1965,"hauntingly",0,71.5145,0.697977,0.00015857,-7.33381114
4936,1964,"thwarted",0,71.5290,0.697977,0.00015857,-7.33381114
4937,1963,"vociferously",0,71.5435,0.697977,0.00015857,-7.33381114
4938,1962,"unglamorous",0,71.5580,0.697977,0.00015857,-7.33381114
4939,1961,"chaff",0,71.5725,0.697977,0.00015857,-7.33381114
4940,1960,"fenced",0,71.5870,0.697977,0.00015857,-7.33381114
4941,1959,"wisecrack",0,71.6014,0.697977,0.00015857,-7.33381114
4942,1958,"cloistered",0,71.6159,0.697977,0.00015857,-7.33381114
4943,1957,"tactically",0,71.6304,0.697977,0.00015857,-7.33381114
4944,1956,"moral",0,71.6449,0.697977,0.00015857,-7.33381114
4945,1955,"undiminished",0,71.6594,0.697977,0.00015857,-7.33381114
4946,1954,"blacklist",0,71.6739,0.697977,0.00015857,-7.33381114
4947,1953,"rural",0,71.6884,0.697977,0.00015857,-7.33381114
4948,1952,"mishmash",0,71.7029,0.697977,0.00015857,-7.33381114
4949,1951,"turnabout",0,71.7174,0.697977,0.00015857,-7.33381114
4950,1950,"existing",0,71.7319,0.697977,0.00015857,-7.33381114
4951,1949,"description",0,71.7464,0.697977,0.00015857,-7.33381114
4952,1948,"inimitable",0,71.7609,0.697977,0.00015857,-7.33381114
4953,1947,"tenaciously",0,71.7754,0.697977,0.00015857,-7.33381114
4954,1946,"boatload",0,71.7899,0.697977,0.00015857,-7.33381114
4955,1945,"blurb",0,71.8043,0.697977,0.00015857,-7.33381114
4956,1944,"tardiness",0,71.8188,0.697977,0.00015857,-7.33381114
4957,1943,"provocatively",0,71.8333,0.697977,0.00015857,-7.33381114
4958,1942,"transition",0,71.8478,0.697977,0.00015857,-7.33381114
4959,1941,"tangent",0,71.8623,0.697977,0.00015857,-7.33381114
4960,1940,"suffocation",0,71.8768,0.697977,0.00015857,-7.33381114
4961,1939,"recognition",0,71.8913,0.697977,0.00015857,-7.33381114
4962,1938,"uninhabitable",0,71.9058,0.697977,0.00015857,-7.33381114
4963,1937,"exhibition",0,71.9203,0.697977,0.00015857,-7.33381114
4964,1936,"deserved",0,71.9348,0.697977,0.00015857,-7.33381114
4965,1935,"quietly",0,71.9493,0.697977,0.00015857,-7.33381114
4966,1934,"guile",0,71.9638,0.697977,0.00015857,-7.33381114
4967,1933,"arise",0,71.9783,0.697977,0.00015857,-7.33381114
4968,1932,"imbibe",0,71.9928,0.697977,0.00015857,-7.33381114
4969,1931,"uncannily",0,72.0072,0.697977,0.00015857,-7.33381114
4970,1930,"senator",0,72.0217,0.697977,0.00015857,-7.33381114
4971,1929,"voyager",0,72.0362,0.697977,0.00015857,-7.33381114
4972,1928,"unsay",0,72.0507,0.697977,0.00015857,-7.33381114
4973,1927,"millionth",0,72.0652,0.697977,0.00015857,-7.33381114
4974,1926,"effective",0,72.0797,0.697977,0.00015857,-7.33381114
4975,1925,"specious",0,72.0942,0.697977,0.00015857,-7.33381114
4976,1924,"guessing",0,72.1087,0.697977,0.00015857,-7.33381114
4977,1923,"defensive",0,72.1232,0.697977,0.00015857,-7.33381114
4978,1922,"inhabited",0,72.1377,0.697977,0.00015857,-7.33381114
4979,1921,"leaked",0,72.1522,0.697977,0.00015857,-7.33381114
4980,1920,"grandfather",0,72.1667,0.697977,0.00015857,-7.33381114
4981,1919,"matrimony",0,72.1812,0.697977,0.00015857,-7.33381114
4982,1918,"painting",0,72.1957,0.697977,0.00015857,-7.33381114
4983,1917,"knotty",0,72.2101,0.697977,0.00015857,-7.33381114
4984,1916,"efficiency",0,72.2246,0.697977,0.00015857,-7.33381114
4985,1915,"rerun",0,72.2391,0.697977,0.00015857,-7.33381114
4986,1914,"suspect",0,72.2536,0.697977,0.00015857,-7.33381114
4987,1913,"provider",0,72.2681,0.697977,0.00015857,-7.33381114
4988,1912,"prowl",0,72.2826,0.697977,0.00015857,-7.33381114
4989,1911,"positive",0,72.2971,0.697977,0.00015857,-7.33381114
4990,1910,"ravaged",0,72.3116,0.697977,0.00015857,-7.33381114
4991,1909,"blasphemous",0,72.3261,0.697977,0.00015857,-7.33381114
4992,1908,"naked",0,72.3406,0.697977,0.00015857,-7.33381114
4993,1907,"autumnal",0,72.3551,0.697977,0.00015857,-7.33381114
4994,1906,"cookie",0,72.3696,0.697977,0.00015857,-7.33381114
4995,1905,"adequate",0,72.3841,0.697977,0.00015857,-7.33381114
4996,1904,"consensus",0,72.3986,0.697977,0.00015857,-7.33381114
4997,1903,"doer",0,72.4130,0.697977,0.00015857,-7.33381114
4998,1902,"jeans",0,72.4275,0.697977,0.00015857,-7.33381114
4999,1901,"towel",0,72.4420,0.697977,0.00015857,-7.33381114
5000,1900,"unhelpful",0,72.4565,0.697977,0.00015857,-7.33381114
5001,1899,"currency",0,72.4710,0.697977,0.00015857,-7.33381114
5002,1898,"hackle",0,72.4855,0.697977,0.00015857,-7.33381114
5003,1897,"disdainful",0,72.5000,0.697977,0.00015857,-7.33381114
5004,1896,"turkey",0,72.5145,0.697977,0.00015857,-7.33381114
5005,1895,"reopening",0,72.5290,0.697977,0.00015857,-7.33381114
5006,1894,"snide",0,72.5435,0.697977,0.00015857,-7.33381114
5007,1893,"fork",0,72.5580,0.697977,0.00015857,-7.33381114
5008,1892,"pension",0,72.5725,0.697977,0.00015857,-7.33381114
5009,1891,"acrimony",0,72.5870,0.697977,0.00015857,-7.33381114
5010,1890,"bespeak",0,72.6014,0.697977,0.00015857,-7.33381114
5011,1889,"transferred",0,72.6159,0.697977,0.00015857,-7.33381114
5012,1888,"entrap",0,72.6304,0.697977,0.00015857,-7.33381114
5013,1887,"guidance",0,72.6449,0.697977,0.00015857,-7.33381114
5014,1886,"wonderland",0,72.6594,0.697977,0.00015857,-7.33381114
5015,1885,"realm",0,72.6739,0.697977,0.00015857,-7.33381114
5016,1884,"rue",0,72.6884,0.697977,0.00015857,-7.33381114
5017,1883,"brassy",0,72.7029,0.697977,0.00015857,-7.33381114
5018,1882,"tenfold",0,72.7174,0.697977,0.00015857,-7.33381114
5019,1881,"enroll",0,72.7319,0.697977,0.00015857,-7.33381114
5020,1880,"stumble",0,72.7464,0.697977,0.00015857,-7.33381114
5021,1879,"upwardly",0,72.7609,0.697977,0.00015857,-7.33381114
5022,1878,"bow",0,72.7754,0.697977,0.00015857,-7.33381114
5023,1877,"improved",0,72.7899,0.697977,0.00015857,-7.33381114
5024,1876,"section",0,72.8043,0.697977,0.00015857,-7.33381114
5025,1875,"pro",0,72.8188,0.697977,0.00015857,-7.33381114
5026,1874,"sparring",0,72.8333,0.697977,0.00015857,-7.33381114
5027,1873,"patent",0,72.8478,0.697977,0.00015857,-7.33381114
5028,1872,"rational",0,72.8623,0.697977,0.00015857,-7.33381114
5029,1871,"likewise",0,72.8768,0.697977,0.00015857,-7.33381114
5030,1870,"pinstripe",0,72.8913,0.697977,0.00015857,-7.33381114
5031,1869,"medicate",0,72.9058,0.697977,0.00015857,-7.33381114
5032,1868,"mineral",0,72.9203,0.697977,0.00015857,-7.33381114
5033,1867,"carrot",0,72.9348,0.697977,0.00015857,-7.33381114
5034,1866,"chill",0,72.9493,0.697977,0.00015857,-7.33381114
5035,1865,"auction",0,72.9638,0.697977,0.00015857,-7.33381114
5036,1864,"comparable",0,72.9783,0.697977,0.00015857,-7.33381114
5037,1863,"part",0,72.9928,0.697977,0.00015857,-7.33381114
5038,1862,"immensity",0,73.0072,0.697977,0.00015857,-7.33381114
5039,1861,"light",0,73.0217,0.697977,0.00015857,-7.33381114
5040,1860,"slippage",0,73.0362,0.697977,0.00015857,-7.33381114
5041,1859,"ridge",0,73.0507,0.697977,0.00015857,-7.33381114
5042,1858,"splashy",0,73.0652,0.697977,0.00015857,-7.33381114
5043,1857,"legalized",0,73.0797,0.697977,0.00015857,-7.33381114
5044,1856,"grasping",0,73.0942,0.697977,0.00015857,-7.33381114
5045,1855,"sudden",0,73.1087,0.697977,0.00015857,-7.33381114
5046,1854,"tile",0,73.1232,0.697977,0.00015857,-7.33381114
5047,1853,"tedium",0,73.1377,0.697977,0.00015857,-7.33381114
5048,1852,"rejection",0,73.1522,0.697977,0.00015857,-7.33381114
5049,1851,"caller",0,73.1667,0.697977,0.00015857,-7.33381114
5050,1850,"beseech",0,73.1812,0.697977,0.00015857,-7.33381114
5051,1849,"gown",0,73.1957,0.697977,0.00015857,-7.33381114
5052,1848,"rap",0,73.2101,0.697977,0.00015857,-7.33381114
5053,1847,"girdle",0,73.2246,0.697977,0.00015857,-7.33381114
5054,1846,"established",0,73.2391,0.697977,0.00015857,-7.33381114
5055,1845,"shotgun",0,73.2536,0.697977,0.00015857,-7.33381114
5056,1844,"absorbed",0,73.2681,0.697977,0.00015857,-7.33381114
5057,1843,"ebullient",0,73.2826,0.697977,0.00015857,-7.33381114
5058,1842,"invoke",0,73.2971,0.697977,0.00015857,-7.33381114
5059,1841,"fireplace",0,73.3116,0.697977,0.00015857,-7.33381114
5060,1840,"frighten",0,73.3261,0.697977,0.00015857,-7.33381114
5061,1839,"grade",0,73.3406,0.697977,0.00015857,-7.33381114
5062,1838,"panoply",0,73.3551,0.697977,0.00015857,-7.33381114
5063,1837,"consecrate",0,73.3696,0.697977,0.00015857,-7.33381114
5064,1836,"withholding",0,73.3841,0.697977,0.00015857,-7.33381114
5065,1835,"model",0,73.3986,0.697977,0.00015857,-7.33381114
5066,1834,"doggedly",0,73.4130,0.697977,0.00015857,-7.33381114
5067,1833,"originator",0,73.4275,0.697977,0.00015857,-7.33381114
5068,1832,"par",0,73.4420,0.697977,0.00015857,-7.33381114
5069,1831,"manger",0,73.4565,0.697977,0.00015857,-7.33381114
5070,1830,"maximize",0,73.4710,0.697977,0.00015857,-7.33381114
5071,1829,"flush",0,73.4855,0.697977,0.00015857,-7.33381114
5072,1828,"predominantly",0,73.5000,0.697977,0.00015857,-7.33381114
5073,1827,"diner",0,73.5145,0.697977,0.00015857,-7.33381114
5074,1826,"operational",0,73.5290,0.697977,0.00015857,-7.33381114
5075,1825,"swearing",0,73.5435,0.697977,0.00015857,-7.33381114
5076,1824,"magnet",0,73.5580,0.697977,0.00015857,-7.33381114
5077,1823,"deployment",0,73.5725,0.697977,0.00015857,-7.33381114
5078,1822,"chalk",0,73.5870,0.697977,0.00015857,-7.33381114
5079,1821,"interloper",0,73.6014,0.697977,0.00015857,-7.33381114
5080,1820,"lotus",0,73.6159,0.697977,0.00015857,-7.33381114
5081,1819,"bureaucratic",0,73.6304,0.697977,0.00015857,-7.33381114
5082,1818,"icy",0,73.6449,0.697977,0.00015857,-7.33381114
5083,1817,"necklace",0,73.6594,0.697977,0.00015857,-7.33381114
5084,1816,"elevation",0,73.6739,0.697977,0.00015857,-7.33381114
5085,1815,"foreword",0,73.6884,0.697977,0.00015857,-7.33381114
5086,1814,"accepted",0,73.7029,0.697977,0.00015857,-7.33381114
5087,1813,"comedic",0,73.7174,0.697977,0.00015857,-7.33381114
5088,1812,"pluck",0,73.7319,0.697977,0.00015857,-7.33381114
5089,1811,"brightly",0,73.7464,0.697977,0.00015857,-7.33381114
5090,1810,"shrunken",0,73.7609,0.697977,0.00015857,-7.33381114
5091,1809,"jazzy",0,73.7754,0.697977,0.00015857,-7.33381114
5092,1808,"needed",0,73.7899,0.697977,0.00015857,-7.33381114
5093,1807,"apparatus",0,73.8043,0.697977,0.00015857,-7.33381114
5094,1806,"sunglasses",0,73.8188,0.697977,0.00015857,-7.33381114
5095,1805,"emperor",0,73.8333,0.697977,0.00015857,-7.33381114
5096,1804,"volition",0,73.8478,0.697977,0.00015857,-7.33381114
5097,1803,"lodge",0,73.8623,0.697977,0.00015857,-7.33381114
5098,1802,"crumb",0,73.8768,0.697977,0.00015857,-7.33381114
5099,1801,"truism",0,73.8913,0.697977,0.00015857,-7.33381114
5100,1800,"refurbished",0,73.9058,0.697977,0.00015857,-7.33381114
5101,1799,"burger",0,73.9203,0.697977,0.00015857,-7.33381114
5102,1798,"disorientation",0,73.9348,0.697977,0.00015857,-7.33381114
5103,1797,"negotiable",0,73.9493,0.697977,0.00015857,-7.33381114
5104,1796,"openness",0,73.9638,0.697977,0.00015857,-7.33381114
5105,1795,"solidity",0,73.9783,0.697977,0.00015857,-7.33381114
5106,1794,"impatient",0,73.9928,0.697977,0.00015857,-7.33381114
5107,1793,"cautiously",0,74.0072,0.697977,0.00015857,-7.33381114
5108,1792,"preview",0,74.0217,0.697977,0.00015857,-7.33381114
5109,1791,"imperceptible",0,74.0362,0.697977,0.00015857,-7.33381114
5110,1790,"infallible",0,74.0507,0.697977,0.00015857,-7.33381114
5111,1789,"dictatorship",0,74.0652,0.697977,0.00015857,-7.33381114
5112,1788,"multinational",0,74.0797,0.697977,0.00015857,-7.33381114
5113,1787,"stopped",0,74.0942,0.697977,0.00015857,-7.33381114
5114,1786,"uprising",0,74.1087,0.697977,0.00015857,-7.33381114
5115,1785,"pier",0,74.1232,0.697977,0.00015857,-7.33381114
5116,1784,"baked",0,74.1377,0.697977,0.00015857,-7.33381114
5117,1783,"repairman",0,74.1522,0.697977,0.00015857,-7.33381114
5118,1782,"customarily",0,74.1667,0.697977,0.00015857,-7.33381114
5119,1781,"Episcopal",0,74.1812,0.697977,0.00015857,-7.33381114
5120,1780,"hen",0,74.1957,0.697977,0.00015857,-7.33381114
5121,1779,"hassle",0,74.2101,0.697977,0.00015857,-7.33381114
5122,1778,"sociology",0,74.2246,0.697977,0.00015857,-7.33381114
5123,1777,"confetti",0,74.2391,0.697977,0.00015857,-7.33381114
5124,1776,"patiently",0,74.2536,0.697977,0.00015857,-7.33381114
5125,1775,"abnormal",0,74.2681,0.697977,0.00015857,-7.33381114
5126,1774,"stainless",0,74.2826,0.697977,0.00015857,-7.33381114
5127,1773,"weedy",0,74.2971,0.697977,0.00015857,-7.33381114
5128,1772,"weatherman",0,74.3116,0.697977,0.00015857,-7.33381114
5129,1771,"reviewer",0,74.3261,0.697977,0.00015857,-7.33381114
5130,1770,"conspiratorial",0,74.3406,0.697977,0.00015857,-7.33381114
5131,1769,"aroma",0,74.3551,0.697977,0.00015857,-7.33381114
5132,1768,"overcome",0,74.3696,0.697977,0.00015857,-7.33381114
5133,1767,"exclusivity",0,74.3841,0.697977,0.00015857,-7.33381114
5134,1766,"buffet",0,74.3986,0.697977,0.00015857,-7.33381114
5135,1765,"swab",0,74.4130,0.697977,0.00015857,-7.33381114
5136,1764,"erroneously",0,74.4275,0.697977,0.00015857,-7.33381114
5137,1763,"floral",0,74.4420,0.697977,0.00015857,-7.33381114
5138,1762,"synagogue",0,74.4565,0.697977,0.00015857,-7.33381114
5139,1761,"curiously",0,74.4710,0.697977,0.00015857,-7.33381114
5140,1760,"lunch",0,74.4855,0.697977,0.00015857,-7.33381114
5141,1759,"mystical",0,74.5000,0.697977,0.00015857,-7.33381114
5142,1758,"fanaticism",0,74.5145,0.697977,0.00015857,-7.33381114
5143,1757,"guided",0,74.5290,0.697977,0.00015857,-7.33381114
5144,1756,"foreground",0,74.5435,0.697977,0.00015857,-7.33381114
5145,1755,"panicky",0,74.5580,0.697977,0.00015857,-7.33381114
5146,1754,"precipice",0,74.5725,0.697977,0.00015857,-7.33381114
5147,1753,"glimpse",0,74.5870,0.697977,0.00015857,-7.33381114
5148,1752,"facet",0,74.6014,0.697977,0.00015857,-7.33381114
5149,1751,"graffiti",0,74.6159,0.697977,0.00015857,-7.33381114
5150,1750,"talking",0,74.6304,0.697977,0.00015857,-7.33381114
5151,1749,"persecution",0,74.6449,0.697977,0.00015857,-7.33381114
5152,1748,"gory",0,74.6594,0.697977,0.00015857,-7.33381114
5153,1747,"isolationist",0,74.6739,0.697977,0.00015857,-7.33381114
5154,1746,"tick",0,74.6884,0.697977,0.00015857,-7.33381114
5155,1745,"envy",0,74.7029,0.697977,0.00015857,-7.33381114
5156,1744,"overjoyed",0,74.7174,0.697977,0.00015857,-7.33381114
5157,1743,"gunshot",0,74.7319,0.697977,0.00015857,-7.33381114
5158,1742,"freak",0,74.7464,0.697977,0.00015857,-7.33381114
5159,1741,"deterioration",0,74.7609,0.697977,0.00015857,-7.33381114
5160,1740,"experimentation",0,74.7754,0.697977,0.00015857,-7.33381114
5161,1739,"reveler",0,74.7899,0.697977,0.00015857,-7.33381114
5162,1738,"affected",0,74.8043,0.697977,0.00015857,-7.33381114
5163,1737,"affinity",0,74.8188,0.697977,0.00015857,-7.33381114
5164,1736,"gaming",0,74.8333,0.697977,0.00015857,-7.33381114
5165,1735,"stray",0,74.8478,0.697977,0.00015857,-7.33381114
5166,1734,"lark",0,74.8623,0.697977,0.00015857,-7.33381114
5167,1733,"tug",0,74.8768,0.697977,0.00015857,-7.33381114
5168,1732,"blind",0,74.8913,0.697977,0.00015857,-7.33381114
5169,1731,"sardonic",0,74.9058,0.697977,0.00015857,-7.33381114
5170,1730,"hastily",0,74.9203,0.697977,0.00015857,-7.33381114
5171,1729,"warden",0,74.9348,0.697977,0.00015857,-7.33381114
5172,1728,"flavor",0,74.9493,0.697977,0.00015857,-7.33381114
5173,1727,"gloom",0,74.9638,0.697977,0.00015857,-7.33381114
5174,1726,"jockey",0,74.9783,0.697977,0.00015857,-7.33381114
5175,1725,"parlay",0,74.9928,0.697977,0.00015857,-7.33381114
5176,1724,"luminous",0,75.0072,0.697977,0.00015857,-7.33381114
5177,1723,"dictatorial",0,75.0217,0.697977,0.00015857,-7.33381114
5178,1722,"tracking",0,75.0362,0.697977,0.00015857,-7.33381114
5179,1721,"staccato",0,75.0507,0.697977,0.00015857,-7.33381114
5180,1720,"same",0,75.0652,0.697977,0.00015857,-7.33381114
5181,1719,"skate",0,75.0797,0.697977,0.00015857,-7.33381114
5182,1718,"compendium",0,75.0942,0.697977,0.00015857,-7.33381114
5183,1717,"frying",0,75.1087,0.697977,0.00015857,-7.33381114
5184,1716,"cosmetics",0,75.1232,0.697977,0.00015857,-7.33381114
5185,1715,"continual",0,75.1377,0.697977,0.00015857,-7.33381114
5186,1714,"tightness",0,75.1522,0.697977,0.00015857,-7.33381114
5187,1713,"approved",0,75.1667,0.697977,0.00015857,-7.33381114
5188,1712,"puncture",0,75.1812,0.697977,0.00015857,-7.33381114
5189,1711,"mosaic",0,75.1957,0.697977,0.00015857,-7.33381114
5190,1710,"precipitate",0,75.2101,0.697977,0.00015857,-7.33381114
5191,1709,"thirsty",0,75.2246,0.697977,0.00015857,-7.33381114
5192,1708,"aquarium",0,75.2391,0.697977,0.00015857,-7.33381114
5193,1707,"newsman",0,75.2536,0.697977,0.00015857,-7.33381114
5194,1706,"trim",0,75.2681,0.697977,0.00015857,-7.33381114
5195,1705,"swell",0,75.2826,0.697977,0.00015857,-7.33381114
5196,1704,"seamstress",0,75.2971,0.697977,0.00015857,-7.33381114
5197,1703,"preserve",0,75.3116,0.697977,0.00015857,-7.33381114
5198,1702,"confound",0,75.3261,0.697977,0.00015857,-7.33381114
5199,1701,"delicately",0,75.3406,0.697977,0.00015857,-7.33381114
5200,1700,"special",0,75.3551,0.697977,0.00015857,-7.33381114
5201,1699,"dialect",0,75.3696,0.697977,0.00015857,-7.33381114
5202,1698,"think",0,75.3841,0.697977,0.00015857,-7.33381114
5203,1697,"gobble",0,75.3986,0.697977,0.00015857,-7.33381114
5204,1696,"reprehensible",0,75.4130,0.697977,0.00015857,-7.33381114
5205,1695,"gutter",0,75.4275,0.697977,0.00015857,-7.33381114
5206,1694,"buy",0,75.4420,0.697977,0.00015857,-7.33381114
5207,1693,"foolishly",0,75.4565,0.697977,0.00015857,-7.33381114
5208,1692,"underfunded",0,75.4710,0.697977,0.00015857,-7.33381114
5209,1691,"forgiving",0,75.4855,0.697977,0.00015857,-7.33381114
5210,1690,"mute",0,75.5000,0.697977,0.00015857,-7.33381114
5211,1689,"watermelon",0,75.5145,0.697977,0.00015857,-7.33381114
5212,1688,"thicket",0,75.5290,0.697977,0.00015857,-7.33381114
5213,1687,"her",0,75.5435,0.697977,0.00015857,-7.33381114
5214,1686,"bedding",0,75.5580,0.697977,0.00015857,-7.33381114
5215,1685,"cantaloupe",0,75.5725,0.697977,0.00015857,-7.33381114
5216,1684,"creepy",0,75.5870,0.697977,0.00015857,-7.33381114
5217,1683,"offensive",0,75.6014,0.697977,0.00015857,-7.33381114
5218,1682,"commando",0,75.6159,0.697977,0.00015857,-7.33381114
5219,1681,"yarn",0,75.6304,0.697977,0.00015857,-7.33381114
5220,1680,"troupe",0,75.6449,0.697977,0.00015857,-7.33381114
5221,1679,"dashboard",0,75.6594,0.697977,0.00015857,-7.33381114
5222,1678,"threatened",0,75.6739,0.697977,0.00015857,-7.33381114
5223,1677,"shutdown",0,75.6884,0.697977,0.00015857,-7.33381114
5224,1676,"shrink",0,75.7029,0.697977,0.00015857,-7.33381114
5225,1675,"dribble",0,75.7174,0.697977,0.00015857,-7.33381114
5226,1674,"enchant",0,75.7319,0.697977,0.00015857,-7.33381114
5227,1673,"lug",0,75.7464,0.697977,0.00015857,-7.33381114
5228,1672,"handbag",0,75.7609,0.697977,0.00015857,-7.33381114
5229,1671,"essential",0,75.7754,0.697977,0.00015857,-7.33381114
5230,1670,"chilled",0,75.7899,0.697977,0.00015857,-7.33381114
5231,1669,"contracting",0,75.8043,0.697977,0.00015857,-7.33381114
5232,1668,"paramilitary",0,75.8188,0.697977,0.00015857,-7.33381114
5233,1667,"hearsay",0,75.8333,0.697977,0.00015857,-7.33381114
5234,1666,"plumber",0,75.8478,0.697977,0.00015857,-7.33381114
5235,1665,"processed",0,75.8623,0.697977,0.00015857,-7.33381114
5236,1664,"unproductive",0,75.8768,0.697977,0.00015857,-7.33381114
5237,1663,"lapel",0,75.8913,0.697977,0.00015857,-7.33381114
5238,1662,"peacemaker",0,75.9058,0.697977,0.00015857,-7.33381114
5239,1661,"tonic",0,75.9203,0.697977,0.00015857,-7.33381114
5240,1660,"incarceration",0,75.9348,0.697977,0.00015857,-7.33381114
5241,1659,"gorge",0,75.9493,0.697977,0.00015857,-7.33381114
5242,1658,"untreated",0,75.9638,0.697977,0.00015857,-7.33381114
5243,1657,"memorialize",0,75.9783,0.697977,0.00015857,-7.33381114
5244,1656,"demo",0,75.9928,0.697977,0.00015857,-7.33381114
5245,1655,"swinging",0,76.0072,0.697977,0.00015857,-7.33381114
5246,1654,"sentencing",0,76.0217,0.697977,0.00015857,-7.33381114
5247,1653,"puberty",0,76.0362,0.697977,0.00015857,-7.33381114
5248,1652,"peg",0,76.0507,0.697977,0.00015857,-7.33381114
5249,1651,"firecracker",0,76.0652,0.697977,0.00015857,-7.33381114
5250,1650,"replay",0,76.0797,0.697977,0.00015857,-7.33381114
5251,1649,"shuffle",0,76.0942,0.697977,0.00015857,-7.33381114
5252,1648,"apprenticeship",0,76.1087,0.697977,0.00015857,-7.33381114
5253,1647,"gallant",0,76.1232,0.697977,0.00015857,-7.33381114
5254,1646,"airfield",0,76.1377,0.697977,0.00015857,-7.33381114
5255,1645,"garish",0,76.1522,0.697977,0.00015857,-7.33381114
5256,1644,"twisting",0,76.1667,0.697977,0.00015857,-7.33381114
5257,1643,"chap",0,76.1812,0.697977,0.00015857,-7.33381114
5258,1642,"banter",0,76.1957,0.697977,0.00015857,-7.33381114
5259,1641,"spook",0,76.2101,0.697977,0.00015857,-7.33381114
5260,1640,"droplet",0,76.2246,0.697977,0.00015857,-7.33381114
5261,1639,"precedence",0,76.2391,0.697977,0.00015857,-7.33381114
5262,1638,"sling",0,76.2536,0.697977,0.00015857,-7.33381114
5263,1637,"prowl",0,76.2681,0.697977,0.00015857,-7.33381114
5264,1636,"interminable",0,76.2826,0.697977,0.00015857,-7.33381114
5265,1635,"personalized",0,76.2971,0.697977,0.00015857,-7.33381114
5266,1634,"jostle",0,76.3116,0.697977,0.00015857,-7.33381114
5267,1633,"increment",0,76.3261,0.697977,0.00015857,-7.33381114
5268,1632,"succulent",0,76.3406,0.697977,0.00015857,-7.33381114
5269,1631,"mercifully",0,76.3551,0.697977,0.00015857,-7.33381114
5270,1630,"bribery",0,76.3696,0.697977,0.00015857,-7.33381114
5271,1629,"pamper",0,76.3841,0.697977,0.00015857,-7.33381114
5272,1628,"sonic",0,76.3986,0.697977,0.00015857,-7.33381114
5273,1627,"spade",0,76.4130,0.697977,0.00015857,-7.33381114
5274,1626,"lick",0,76.4275,0.697977,0.00015857,-7.33381114
5275,1625,"repressed",0,76.4420,0.697977,0.00015857,-7.33381114
5276,1624,"bustle",0,76.4565,0.697977,0.00015857,-7.33381114
5277,1623,"liquidate",0,76.4710,0.697977,0.00015857,-7.33381114
5278,1622,"starch",0,76.4855,0.697977,0.00015857,-7.33381114
5279,1621,"padding",0,76.5000,0.697977,0.00015857,-7.33381114
5280,1620,"homemaker",0,76.5145,0.697977,0.00015857,-7.33381114
5281,1619,"interchange",0,76.5290,0.697977,0.00015857,-7.33381114
5282,1618,"grandpa",0,76.5435,0.697977,0.00015857,-7.33381114
5283,1617,"strait",0,76.5580,0.697977,0.00015857,-7.33381114
